match_id,ball_number,over,runs_scored,wickets_lost,balls_bowled,balls_remaining,wickets_remaining,runs_required,runs_required_per_ball,current_run_rate,target,overs_completed,phase_powerplay,phase_middle,phase_death,batting_team_won,dls_prob,match_idx
2019-01-01_Team_A_Team_B,16,3,8,0,16,284,10,226,0.795774647887324,3.0,234,2.6666666666666665,1,0,0,1,0.5342808969772345,0
2019-01-01_Team_A_Team_B,17,3,10,0,17,283,10,224,0.7915194346289752,3.5294117647058822,234,2.8333333333333335,1,0,0,1,0.5428133572984228,0
2019-01-01_Team_A_Team_B,18,3,10,0,18,282,10,224,0.7943262411347518,3.3333333333333335,234,3.0,1,0,0,1,0.5428133572984228,0
2019-01-01_Team_A_Team_B,19,4,10,0,19,281,10,224,0.797153024911032,3.1578947368421053,234,3.1666666666666665,1,0,0,1,0.5428133572984228,0
2019-01-01_Team_A_Team_B,20,4,10,0,20,280,10,224,0.8,3.0,234,3.3333333333333335,1,0,0,1,0.5428133572984228,0
2019-01-01_Team_A_Team_B,21,4,12,0,21,279,10,222,0.7956989247311828,3.4285714285714284,234,3.5,1,0,0,1,0.5513207716939865,0
2019-01-01_Team_A_Team_B,22,4,12,0,22,278,10,222,0.7985611510791367,3.2727272727272725,234,3.6666666666666665,1,0,0,1,0.5513207716939865,0
2019-01-01_Team_A_Team_B,23,4,12,0,23,277,10,222,0.8014440433212996,3.1304347826086953,234,3.8333333333333335,1,0,0,1,0.5513207716939865,0
2019-01-01_Team_A_Team_B,24,4,12,0,24,276,10,222,0.8043478260869565,3.0,234,4.0,1,0,0,1,0.5513207716939865,0
2019-01-01_Team_A_Team_B,25,5,12,0,25,275,10,222,0.8072727272727273,2.88,234,4.166666666666667,1,0,0,1,0.5513207716939865,0
2019-01-01_Team_A_Team_B,26,5,12,0,26,274,10,222,0.8102189781021898,2.769230769230769,234,4.333333333333333,1,0,0,1,0.5513207716939865,0
2019-01-01_Team_A_Team_B,27,5,14,0,27,273,10,220,0.8058608058608059,3.1111111111111107,234,4.5,1,0,0,1,0.5597982601599809,0
2019-01-01_Team_A_Team_B,28,5,16,0,28,272,10,218,0.8014705882352942,3.4285714285714284,234,4.666666666666667,1,0,0,1,0.568241012092069,0
2019-01-01_Team_A_Team_B,29,5,16,0,29,271,10,218,0.8044280442804428,3.310344827586207,234,4.833333333333333,1,0,0,1,0.568241012092069,0
2019-01-01_Team_A_Team_B,30,5,18,0,30,270,10,216,0.8,3.5999999999999996,234,5.0,1,0,0,1,0.5675176115655328,0
2019-01-01_Team_A_Team_B,31,6,19,0,31,269,10,215,0.7992565055762082,3.67741935483871,234,5.166666666666667,1,0,0,1,0.5717686751183991,0
2019-01-01_Team_A_Team_B,32,6,19,0,32,268,10,215,0.8022388059701493,3.5625,234,5.333333333333333,1,0,0,1,0.5717686751183991,0
2019-01-01_Team_A_Team_B,33,6,21,0,33,267,10,213,0.797752808988764,3.8181818181818183,234,5.5,1,0,0,1,0.5802385033749157,0
2019-01-01_Team_A_Team_B,34,6,21,0,34,266,10,213,0.8007518796992481,3.7058823529411766,234,5.666666666666667,1,0,0,1,0.5802385033749157,0
2019-01-01_Team_A_Team_B,35,6,23,0,35,265,10,211,0.7962264150943397,3.942857142857143,234,5.833333333333333,1,0,0,1,0.5886613275025921,0
2019-01-01_Team_A_Team_B,36,6,26,0,36,264,10,208,0.7878787878787878,4.333333333333333,234,6.0,1,0,0,1,0.6011973330431999,0
2019-01-01_Team_A_Team_B,37,7,26,0,37,263,10,208,0.7908745247148289,4.216216216216217,234,6.166666666666667,1,0,0,1,0.6011973330431999,0
2019-01-01_Team_A_Team_B,38,7,26,0,38,262,10,208,0.7938931297709924,4.105263157894737,234,6.333333333333333,1,0,0,1,0.6011973330431999,0
2019-01-01_Team_A_Team_B,39,7,26,0,39,261,10,208,0.7969348659003831,4.0,234,6.5,1,0,0,1,0.6011973330431999,0
2019-01-01_Team_A_Team_B,40,7,26,0,40,260,10,208,0.8,3.9000000000000004,234,6.666666666666667,1,0,0,1,0.6011973330431999,0
2019-01-01_Team_A_Team_B,41,7,27,0,41,259,10,207,0.7992277992277992,3.951219512195122,234,6.833333333333333,1,0,0,1,0.6053475582262992,0
2019-01-01_Team_A_Team_B,42,7,27,0,42,258,10,207,0.8023255813953488,3.8571428571428577,234,7.0,1,0,0,1,0.6053475582262992,0
2019-01-01_Team_A_Team_B,43,8,28,0,43,257,10,206,0.8015564202334631,3.906976744186047,234,7.166666666666667,1,0,0,1,0.6094826480933494,0
2019-01-01_Team_A_Team_B,44,8,28,0,44,256,10,206,0.8046875,3.8181818181818183,234,7.333333333333333,1,0,0,1,0.6094826480933494,0
2019-01-01_Team_A_Team_B,45,8,29,0,45,255,10,205,0.803921568627451,3.866666666666667,234,7.5,1,0,0,1,0.6136020670393755,0
2019-01-01_Team_A_Team_B,46,8,30,0,46,254,10,204,0.8031496062992126,3.9130434782608696,234,7.666666666666667,1,0,0,1,0.6177052882049108,0
2019-01-01_Team_A_Team_B,47,8,31,0,47,253,10,203,0.8023715415019763,3.957446808510638,234,7.833333333333333,1,0,0,1,0.6217917937163301,0
2019-01-01_Team_A_Team_B,48,8,34,0,48,252,10,200,0.7936507936507936,4.25,234,8.0,1,0,0,1,0.6339459771354942,0
2019-01-01_Team_A_Team_B,49,9,34,0,49,251,10,200,0.796812749003984,4.163265306122449,234,8.166666666666666,1,0,0,1,0.6339459771354942,0
2019-01-01_Team_A_Team_B,50,9,34,1,50,250,9,200,0.8,4.08,234,8.333333333333334,1,0,0,1,0.5711686086561809,0
2019-01-01_Team_A_Team_B,51,9,35,1,51,249,9,199,0.7991967871485943,4.117647058823529,234,8.5,1,0,0,1,0.5757329507662484,0
2019-01-01_Team_A_Team_B,52,9,37,1,52,248,9,197,0.7943548387096774,4.269230769230769,234,8.666666666666666,1,0,0,1,0.5848222544796129,0
2019-01-01_Team_A_Team_B,53,9,40,1,53,247,9,194,0.7854251012145749,4.528301886792454,234,8.833333333333334,1,0,0,1,0.5983468806843758,0
2019-01-01_Team_A_Team_B,54,9,41,1,54,246,9,193,0.7845528455284553,4.555555555555555,234,9.0,1,0,0,1,0.6028231021451702,0
2019-01-01_Team_A_Team_B,55,10,43,1,55,245,9,191,0.7795918367346939,4.690909090909091,234,9.166666666666666,1,0,0,1,0.6117234406243316,0
2019-01-01_Team_A_Team_B,56,10,43,1,56,244,9,191,0.7827868852459017,4.607142857142858,234,9.333333333333334,1,0,0,1,0.6117234406243316,0
2019-01-01_Team_A_Team_B,57,10,44,1,57,243,9,190,0.7818930041152263,4.631578947368421,234,9.5,1,0,0,1,0.6161462222436079,0
2019-01-01_Team_A_Team_B,58,10,44,2,58,242,8,190,0.7851239669421488,4.551724137931034,234,9.666666666666666,1,0,0,1,0.5342808969772345,0
2019-01-01_Team_A_Team_B,59,10,45,2,59,241,8,189,0.7842323651452282,4.576271186440678,234,9.833333333333334,1,0,0,1,0.5393624821877044,0
2019-01-01_Team_A_Team_B,60,10,46,2,60,240,8,188,0.7833333333333333,4.6000000000000005,234,10.0,1,0,0,1,0.5091655073786954,0
2019-01-01_Team_A_Team_B,61,11,49,2,61,239,8,185,0.7740585774058577,4.8196721311475414,234,10.166666666666666,0,1,0,1,0.5250412899582428,0
2019-01-01_Team_A_Team_B,62,11,52,2,62,238,8,182,0.7647058823529411,5.032258064516129,234,10.333333333333334,0,1,0,1,0.5408666151036102,0
2019-01-01_Team_A_Team_B,63,11,52,2,63,237,8,182,0.7679324894514767,4.9523809523809526,234,10.5,0,1,0,1,0.5408666151036102,0
2019-01-01_Team_A_Team_B,64,11,55,2,64,236,8,179,0.7584745762711864,5.15625,234,10.666666666666666,0,1,0,1,0.556609939334357,0
2019-01-01_Team_A_Team_B,65,11,55,2,65,235,8,179,0.7617021276595745,5.076923076923077,234,10.833333333333334,0,1,0,1,0.556609939334357,0
2019-01-01_Team_A_Team_B,66,11,57,2,66,234,8,177,0.7564102564102564,5.181818181818182,234,11.0,0,1,0,1,0.5670446449325555,0
2019-01-01_Team_A_Team_B,67,12,57,2,67,233,8,177,0.759656652360515,5.104477611940299,234,11.166666666666666,0,1,0,1,0.5670446449325555,0
2019-01-01_Team_A_Team_B,68,12,57,2,68,232,8,177,0.7629310344827587,5.029411764705882,234,11.333333333333334,0,1,0,1,0.5670446449325555,0
2019-01-01_Team_A_Team_B,69,12,60,2,69,231,8,174,0.7532467532467533,5.217391304347826,234,11.5,0,1,0,1,0.5825830915943562,0
2019-01-01_Team_A_Team_B,70,12,62,2,70,230,8,172,0.7478260869565218,5.314285714285714,234,11.666666666666666,0,1,0,1,0.5928536613639868,0
2019-01-01_Team_A_Team_B,71,12,64,2,71,229,8,170,0.74235807860262,5.408450704225352,234,11.833333333333334,0,1,0,1,0.6030437114895405,0
2019-01-01_Team_A_Team_B,72,12,64,2,72,228,8,170,0.7456140350877193,5.333333333333333,234,12.0,0,1,0,1,0.6030437114895405,0
2019-01-01_Team_A_Team_B,73,13,64,2,73,227,8,170,0.748898678414097,5.260273972602739,234,12.166666666666666,0,1,0,1,0.6030437114895405,0
2019-01-01_Team_A_Team_B,74,13,65,2,74,226,8,169,0.7477876106194691,5.27027027027027,234,12.333333333333334,0,1,0,1,0.6081059997457383,0
2019-01-01_Team_A_Team_B,75,13,65,2,75,225,8,169,0.7511111111111111,5.2,234,12.5,0,1,0,1,0.6081059997457383,0
2019-01-01_Team_A_Team_B,76,13,66,2,76,224,8,168,0.75,5.210526315789474,234,12.666666666666666,0,1,0,1,0.6131451441540919,0
2019-01-01_Team_A_Team_B,77,13,66,2,77,223,8,168,0.7533632286995515,5.142857142857142,234,12.833333333333334,0,1,0,1,0.6131451441540919,0
2019-01-01_Team_A_Team_B,78,13,69,2,78,222,8,165,0.7432432432432432,5.3076923076923075,234,13.0,0,1,0,1,0.6281141599417754,0
2019-01-01_Team_A_Team_B,79,14,69,2,79,221,8,165,0.746606334841629,5.240506329113924,234,13.166666666666666,0,1,0,1,0.6281141599417754,0
2019-01-01_Team_A_Team_B,80,14,70,2,80,220,8,164,0.7454545454545455,5.25,234,13.333333333333334,0,1,0,1,0.6330512770420414,0
2019-01-01_Team_A_Team_B,81,14,70,2,81,219,8,164,0.7488584474885844,5.185185185185185,234,13.5,0,1,0,1,0.6330512770420414,0
2019-01-01_Team_A_Team_B,82,14,70,2,82,218,8,164,0.7522935779816514,5.121951219512195,234,13.666666666666666,0,1,0,1,0.6330512770420414,0
2019-01-01_Team_A_Team_B,83,14,70,2,83,217,8,164,0.7557603686635944,5.060240963855422,234,13.833333333333334,0,1,0,1,0.6330512770420414,0
2019-01-01_Team_A_Team_B,84,14,70,2,84,216,8,164,0.7592592592592593,5.0,234,14.0,0,1,0,1,0.6330512770420414,0
2019-01-01_Team_A_Team_B,85,15,70,2,85,215,8,164,0.7627906976744186,4.9411764705882355,234,14.166666666666666,0,1,0,1,0.6330512770420414,0
2019-01-01_Team_A_Team_B,86,15,70,2,86,214,8,164,0.7663551401869159,4.883720930232558,234,14.333333333333334,0,1,0,1,0.6330512770420414,0
2019-01-01_Team_A_Team_B,87,15,70,2,87,213,8,164,0.7699530516431925,4.827586206896552,234,14.5,0,1,0,1,0.6330512770420414,0
2019-01-01_Team_A_Team_B,88,15,70,2,88,212,8,164,0.7735849056603774,4.7727272727272725,234,14.666666666666666,0,1,0,1,0.6330512770420414,0
2019-01-01_Team_A_Team_B,89,15,73,2,89,211,8,161,0.7630331753554502,4.921348314606742,234,14.833333333333334,0,1,0,1,0.6476926208764481,0
2019-01-01_Team_A_Team_B,90,15,73,2,90,210,8,161,0.7666666666666667,4.866666666666667,234,15.0,0,1,0,1,0.6065305804783918,0
2019-01-01_Team_A_Team_B,91,16,74,2,91,209,8,160,0.7655502392344498,4.8791208791208796,234,15.166666666666666,0,1,0,1,0.6118385546610313,0
2019-01-01_Team_A_Team_B,92,16,75,2,92,208,8,159,0.7644230769230769,4.891304347826087,234,15.333333333333334,0,1,0,1,0.6171201251801538,0
2019-01-01_Team_A_Team_B,93,16,76,2,93,207,8,158,0.7632850241545893,4.903225806451613,234,15.5,0,1,0,1,0.6223741858985247,0
2019-01-01_Team_A_Team_B,94,16,76,2,94,206,8,158,0.7669902912621359,4.8510638297872335,234,15.666666666666666,0,1,0,1,0.6223741858985247,0
2019-01-01_Team_A_Team_B,95,16,77,2,95,205,8,157,0.7658536585365854,4.863157894736842,234,15.833333333333334,0,1,0,1,0.627599655771235,0
2019-01-01_Team_A_Team_B,96,16,79,2,96,204,8,155,0.7598039215686274,4.9375,234,16.0,0,1,0,1,0.6379606288432405,0
2019-01-01_Team_A_Team_B,97,17,82,2,97,203,8,152,0.7487684729064039,5.072164948453608,234,16.166666666666668,0,1,0,1,0.6532621555119581,0
2019-01-01_Team_A_Team_B,98,17,82,2,98,202,8,152,0.7524752475247525,5.020408163265307,234,16.333333333333332,0,1,0,1,0.6532621555119581,0
2019-01-01_Team_A_Team_B,99,17,83,2,99,201,8,151,0.7512437810945274,5.03030303030303,234,16.5,0,1,0,1,0.6582948746665299,0
2019-01-01_Team_A_Team_B,100,17,83,2,100,200,8,151,0.755,4.9799999999999995,234,16.666666666666668,0,1,0,1,0.6582948746665299,0
2019-01-01_Team_A_Team_B,101,17,83,2,101,199,8,151,0.7587939698492462,4.930693069306931,234,16.833333333333332,0,1,0,1,0.6582948746665299,0
2019-01-01_Team_A_Team_B,102,17,83,2,102,198,8,151,0.7626262626262627,4.882352941176471,234,17.0,0,1,0,1,0.6582948746665299,0
2019-01-01_Team_A_Team_B,103,18,83,2,103,197,8,151,0.766497461928934,4.834951456310679,234,17.166666666666668,0,1,0,1,0.6582948746665299,0
2019-01-01_Team_A_Team_B,104,18,85,2,104,196,8,149,0.7602040816326531,4.903846153846153,234,17.333333333333332,0,1,0,1,0.6682532657214391,0
2019-01-01_Team_A_Team_B,105,18,88,2,105,195,8,146,0.7487179487179487,5.0285714285714285,234,17.5,0,1,0,1,0.6829108407310459,0
2019-01-01_Team_A_Team_B,106,18,88,2,106,194,8,146,0.7525773195876289,4.981132075471699,234,17.666666666666668,0,1,0,1,0.6829108407310459,0
2019-01-01_Team_A_Team_B,107,18,88,2,107,193,8,146,0.7564766839378239,4.934579439252336,234,17.833333333333332,0,1,0,1,0.6829108407310459,0
2019-01-01_Team_A_Team_B,108,18,88,2,108,192,8,146,0.7604166666666666,4.888888888888888,234,18.0,0,1,0,1,0.6829108407310459,0
2019-01-01_Team_A_Team_B,109,19,88,2,109,191,8,146,0.7643979057591623,4.844036697247707,234,18.166666666666668,0,1,0,1,0.6829108407310459,0
2019-01-01_Team_A_Team_B,110,19,88,2,110,190,8,146,0.7684210526315789,4.800000000000001,234,18.333333333333332,0,1,0,1,0.6829108407310459,0
2019-01-01_Team_A_Team_B,111,19,88,2,111,189,8,146,0.7724867724867724,4.756756756756757,234,18.5,0,1,0,1,0.6829108407310459,0
2019-01-01_Team_A_Team_B,112,19,91,3,112,188,7,143,0.7606382978723404,4.875,234,18.666666666666668,0,1,0,1,0.5760091709737327,0
2019-01-01_Team_A_Team_B,113,19,91,3,113,187,7,143,0.7647058823529411,4.831858407079646,234,18.833333333333332,0,1,0,1,0.5760091709737327,0
2019-01-01_Team_A_Team_B,114,19,92,3,114,186,7,142,0.7634408602150538,4.842105263157895,234,19.0,0,1,0,1,0.5823487988695008,0
2019-01-01_Team_A_Team_B,115,20,92,3,115,185,7,142,0.7675675675675676,4.800000000000001,234,19.166666666666668,0,1,0,1,0.5823487988695008,0
2019-01-01_Team_A_Team_B,116,20,92,3,116,184,7,142,0.7717391304347826,4.758620689655173,234,19.333333333333332,0,1,0,1,0.5823487988695008,0
2019-01-01_Team_A_Team_B,117,20,92,3,117,183,7,142,0.7759562841530054,4.717948717948718,234,19.5,0,1,0,1,0.5823487988695008,0
2019-01-01_Team_A_Team_B,118,20,95,3,118,182,7,139,0.7637362637362637,4.830508474576271,234,19.666666666666668,0,1,0,1,0.6011973330431999,0
2019-01-01_Team_A_Team_B,119,20,95,3,119,181,7,139,0.7679558011049724,4.789915966386555,234,19.833333333333332,0,1,0,1,0.6011973330431999,0
2019-01-01_Team_A_Team_B,120,20,95,3,120,180,7,139,0.7722222222222223,4.75,234,20.0,0,1,0,1,0.5290252350230867,0
2019-01-01_Team_A_Team_B,121,21,95,3,121,179,7,139,0.776536312849162,4.710743801652892,234,20.166666666666668,0,1,0,1,0.5290252350230867,0
2019-01-01_Team_A_Team_B,122,21,98,3,122,178,7,136,0.7640449438202247,4.8196721311475414,234,20.333333333333332,0,1,0,1,0.5499976910448401,0
2019-01-01_Team_A_Team_B,123,21,99,3,123,177,7,135,0.7627118644067796,4.829268292682928,234,20.5,0,1,0,1,0.5569529059764096,0
2019-01-01_Team_A_Team_B,124,21,99,3,124,176,7,135,0.7670454545454546,4.790322580645161,234,20.666666666666668,0,1,0,1,0.5569529059764096,0
2019-01-01_Team_A_Team_B,125,21,100,3,125,175,7,134,0.7657142857142857,4.800000000000001,234,20.833333333333332,0,1,0,1,0.5638858618638912,0
2019-01-01_Team_A_Team_B,126,21,102,3,126,174,7,132,0.7586206896551724,4.857142857142858,234,21.0,0,1,0,1,0.5776745354683646,0
2019-01-01_Team_A_Team_B,127,22,102,3,127,173,7,132,0.7630057803468208,4.818897637795276,234,21.166666666666668,0,1,0,1,0.5776745354683646,0
2019-01-01_Team_A_Team_B,128,22,105,3,128,172,7,129,0.75,4.921875,234,21.333333333333332,0,1,0,1,0.5981263083668185,0
2019-01-01_Team_A_Team_B,129,22,105,3,129,171,7,129,0.7543859649122807,4.883720930232558,234,21.5,0,1,0,1,0.5981263083668185,0
2019-01-01_Team_A_Team_B,130,22,106,3,130,170,7,128,0.7529411764705882,4.892307692307693,234,21.666666666666668,0,1,0,1,0.6048720614478199,0
2019-01-01_Team_A_Team_B,131,22,106,3,131,169,7,128,0.757396449704142,4.854961832061068,234,21.833333333333332,0,1,0,1,0.6048720614478199,0
2019-01-01_Team_A_Team_B,132,22,106,3,132,168,7,128,0.7619047619047619,4.818181818181818,234,22.0,0,1,0,1,0.6048720614478199,0
2019-01-01_Team_A_Team_B,133,23,106,3,133,167,7,128,0.7664670658682635,4.781954887218045,234,22.166666666666668,0,1,0,1,0.6048720614478199,0
2019-01-01_Team_A_Team_B,134,23,107,3,134,166,7,127,0.7650602409638554,4.791044776119403,234,22.333333333333332,0,1,0,1,0.6115781149416645,0
2019-01-01_Team_A_Team_B,135,23,107,3,135,165,7,127,0.7696969696969697,4.7555555555555555,234,22.5,0,1,0,1,0.6115781149416645,0
2019-01-01_Team_A_Team_B,136,23,110,3,136,164,7,124,0.7560975609756098,4.852941176470589,234,22.666666666666668,0,1,0,1,0.6314355668942107,0
2019-01-01_Team_A_Team_B,137,23,111,3,137,163,7,123,0.754601226993865,4.861313868613139,234,22.833333333333332,0,1,0,1,0.6379606288432405,0
2019-01-01_Team_A_Team_B,138,23,111,3,138,162,7,123,0.7592592592592593,4.826086956521739,234,23.0,0,1,0,1,0.6379606288432405,0
2019-01-01_Team_A_Team_B,139,24,111,3,139,161,7,123,0.7639751552795031,4.7913669064748206,234,23.166666666666668,0,1,0,1,0.6379606288432405,0
2019-01-01_Team_A_Team_B,140,24,111,3,140,160,7,123,0.76875,4.757142857142857,234,23.333333333333332,0,1,0,1,0.6379606288432405,0
2019-01-01_Team_A_Team_B,141,24,111,3,141,159,7,123,0.7735849056603774,4.723404255319149,234,23.5,0,1,0,1,0.6379606288432405,0
2019-01-01_Team_A_Team_B,142,24,113,3,142,158,7,121,0.7658227848101266,4.774647887323944,234,23.666666666666668,0,1,0,1,0.6508573926304744,0
2019-01-01_Team_A_Team_B,143,24,113,3,143,157,7,121,0.7707006369426752,4.741258741258742,234,23.833333333333332,0,1,0,1,0.6508573926304744,0
2019-01-01_Team_A_Team_B,144,24,113,4,144,156,6,121,0.7756410256410257,4.708333333333333,234,24.0,0,1,0,1,0.4275521198400466,0
2019-01-01_Team_A_Team_B,145,25,113,4,145,155,6,121,0.7806451612903226,4.675862068965517,234,24.166666666666668,0,1,0,1,0.4275521198400466,0
2019-01-01_Team_A_Team_B,146,25,116,4,146,154,6,118,0.7662337662337663,4.767123287671232,234,24.333333333333332,0,1,0,1,0.45399316373491583,0
2019-01-01_Team_A_Team_B,147,25,116,4,147,153,6,118,0.7712418300653595,4.73469387755102,234,24.5,0,1,0,1,0.45399316373491583,0
2019-01-01_Team_A_Team_B,148,25,116,4,148,152,6,118,0.7763157894736842,4.702702702702703,234,24.666666666666668,0,1,0,1,0.45399316373491583,0
2019-01-01_Team_A_Team_B,149,25,116,4,149,151,6,118,0.7814569536423841,4.671140939597315,234,24.833333333333332,0,1,0,1,0.45399316373491583,0
2019-01-01_Team_A_Team_B,150,25,116,4,150,150,6,118,0.7866666666666666,4.64,234,25.0,0,1,0,1,0.3138153249338525,0
2019-01-01_Team_A_Team_B,151,26,116,4,151,149,6,118,0.7919463087248322,4.609271523178808,234,25.166666666666668,0,1,0,1,0.3138153249338525,0
2019-01-01_Team_A_Team_B,152,26,116,4,152,148,6,118,0.7972972972972973,4.578947368421053,234,25.333333333333332,0,1,0,1,0.3138153249338525,0
2019-01-01_Team_A_Team_B,153,26,116,4,153,147,6,118,0.8027210884353742,4.549019607843137,234,25.5,0,1,0,1,0.3138153249338525,0
2019-01-01_Team_A_Team_B,154,26,116,4,154,146,6,118,0.8082191780821918,4.51948051948052,234,25.666666666666668,0,1,0,1,0.3138153249338525,0
2019-01-01_Team_A_Team_B,155,26,116,4,155,145,6,118,0.8137931034482758,4.490322580645161,234,25.833333333333332,0,1,0,1,0.3138153249338525,0
2019-01-01_Team_A_Team_B,156,26,116,4,156,144,6,118,0.8194444444444444,4.461538461538462,234,26.0,0,1,0,1,0.3138153249338525,0
2019-01-01_Team_A_Team_B,157,27,116,4,157,143,6,118,0.8251748251748252,4.43312101910828,234,26.166666666666668,0,1,0,1,0.3138153249338525,0
2019-01-01_Team_A_Team_B,158,27,118,4,158,142,6,116,0.8169014084507042,4.481012658227848,234,26.333333333333332,0,1,0,1,0.3316808353879788,0
2019-01-01_Team_A_Team_B,159,27,119,4,159,141,6,115,0.8156028368794326,4.4905660377358485,234,26.5,0,1,0,1,0.34080296977063357,0
2019-01-01_Team_A_Team_B,160,27,120,5,160,140,5,114,0.8142857142857143,4.5,234,26.666666666666668,0,1,0,1,0.03973918234944665,0
2019-01-01_Team_A_Team_B,161,27,121,5,161,139,5,113,0.8129496402877698,4.509316770186335,234,26.833333333333332,0,1,0,1,0.042237783514143604,0
2019-01-01_Team_A_Team_B,162,27,121,5,162,138,5,113,0.8188405797101449,4.481481481481481,234,27.0,0,1,0,1,0.042237783514143604,0
2019-01-01_Team_A_Team_B,163,28,121,5,163,137,5,113,0.8248175182481752,4.45398773006135,234,27.166666666666668,0,1,0,1,0.042237783514143604,0
2019-01-01_Team_A_Team_B,164,28,121,5,164,136,5,113,0.8308823529411765,4.426829268292683,234,27.333333333333332,0,1,0,1,0.042237783514143604,0
2019-01-01_Team_A_Team_B,165,28,123,5,165,135,5,111,0.8222222222222222,4.472727272727273,234,27.5,0,1,0,1,0.047692284352041384,0
2019-01-01_Team_A_Team_B,166,28,123,5,166,134,5,111,0.8283582089552238,4.445783132530121,234,27.666666666666668,0,1,0,1,0.047692284352041384,0
2019-01-01_Team_A_Team_B,167,28,123,5,167,133,5,111,0.8345864661654135,4.419161676646707,234,27.833333333333332,0,1,0,1,0.047692284352041384,0
2019-01-01_Team_A_Team_B,168,28,123,5,168,132,5,111,0.8409090909090909,4.392857142857142,234,28.0,0,1,0,1,0.047692284352041384,0
2019-01-01_Team_A_Team_B,169,29,123,5,169,131,5,111,0.8473282442748091,4.366863905325444,234,28.166666666666668,0,1,0,1,0.047692284352041384,0
2019-01-01_Team_A_Team_B,170,29,123,5,170,130,5,111,0.8538461538461538,4.341176470588235,234,28.333333333333332,0,1,0,1,0.047692284352041384,0
2019-01-01_Team_A_Team_B,171,29,123,5,171,129,5,111,0.8604651162790697,4.315789473684211,234,28.5,0,1,0,1,0.047692284352041384,0
2019-01-01_Team_A_Team_B,172,29,126,5,172,128,5,108,0.84375,4.395348837209302,234,28.666666666666668,0,1,0,1,0.05714234462984924,0
2019-01-01_Team_A_Team_B,173,29,127,5,173,127,5,107,0.84251968503937,4.404624277456648,234,28.833333333333332,0,1,0,1,0.060666040281929616,0
2019-01-01_Team_A_Team_B,174,29,128,5,174,126,5,106,0.8412698412698413,4.413793103448276,234,29.0,0,1,0,1,0.06439218570438969,0
2019-01-01_Team_A_Team_B,175,30,129,5,175,125,5,105,0.84,4.422857142857143,234,29.166666666666668,0,1,0,1,0.06833054500670896,0
2019-01-01_Team_A_Team_B,176,30,130,5,176,124,5,104,0.8387096774193549,4.431818181818182,234,29.333333333333332,0,1,0,1,0.07249111921094359,0
2019-01-01_Team_A_Team_B,177,30,130,5,177,123,5,104,0.8455284552845529,4.406779661016949,234,29.5,0,1,0,1,0.07249111921094359,0
2019-01-01_Team_A_Team_B,178,30,132,5,178,122,5,102,0.8360655737704918,4.449438202247191,234,29.666666666666668,0,1,0,1,0.08151994194069008,0
2019-01-01_Team_A_Team_B,179,30,133,5,179,121,5,101,0.8347107438016529,4.458100558659218,234,29.833333333333332,0,1,0,1,0.08640912082715171,0
